[src-dst],min-cutsets
"[7, 14]","[[7], [14], [6, 10], [6, 15], [6, 21], [6, 27], [5, 6, 22], [5, 22, 38], [10, 12, 48], [10, 22, 38], [10, 28, 38], [10, 28, 48], [10, 29, 38], [10, 29, 48], [15, 22, 38], [21, 22, 38], [22, 27, 38]]"
"[7, 15]","[[7], [15]]"
"[7, 16]","[[7], [16], [5, 6], [6, 15], [6, 21], [6, 25], [6, 27], [5, 22, 38], [6, 18, 19], [15, 22, 38], [18, 19, 28], [19, 25, 28], [21, 22, 38], [22, 25, 38], [22, 27, 38], [25, 28, 44], [25, 29, 44]]"
"[7, 17]","[[6], [7], [17], [24], [22, 38], [22, 35, 48], [22, 39, 48]]"
"[7, 18]","[[7], [18], [5, 6], [6, 15], [6, 21], [6, 25], [6, 27], [4, 5, 10], [4, 10, 25], [5, 10, 44], [5, 22, 38], [10, 25, 44], [12, 25, 44], [14, 25, 44], [15, 22, 38], [16, 19, 25], [16, 25, 44], [19, 25, 28], [21, 22, 38], [22, 25, 38], [22, 27, 38], [25, 28, 44], [25, 29, 44], [25, 35, 44], [25, 38, 44], [25, 39, 44]]"
"[7, 19]","[[7], [19], [6, 15], [6, 21], [6, 27], [4, 5, 6], [4, 6, 25], [5, 6, 22], [5, 6, 44], [5, 22, 38], [6, 22, 25], [6, 25, 44], [15, 22, 38], [16, 25, 44], [21, 22, 38], [22, 25, 38], [22, 27, 38], [25, 28, 44], [25, 29, 44]]"
"[7, 20]","[[7], [20], [3, 43], [5, 43], [6, 15], [6, 27], [4, 15, 22], [4, 22, 27], [5, 15, 21], [5, 15, 22], [5, 21, 27], [5, 22, 27], [6, 21, 43], [6, 32, 43], [13, 32, 43], [15, 22, 32], [15, 22, 35], [15, 22, 38], [15, 22, 39], [22, 27, 32], [22, 27, 35], [22, 27, 38], [22, 27, 39], [22, 32, 43], [25, 32, 43], [31, 32, 43]]"
"[7, 21]","[[7], [21], [6, 15], [6, 27], [5, 15, 22], [5, 22, 27], [15, 22, 38], [22, 27, 38]]"
"[7, 22]","[[7], [22], [6, 15], [6, 27], [5, 6, 21], [6, 21, 32], [6, 21, 43]]"
"[7, 23]","[[6], [7], [23], [22, 38], [0, 9, 28], [0, 16, 28], [9, 28, 38], [9, 28, 42], [9, 28, 46], [16, 28, 38], [16, 28, 42], [16, 28, 46], [22, 35, 48], [22, 39, 48]]"
"[7, 24]","[[6], [7], [24], [22, 38], [22, 35, 48], [22, 39, 48]]"
"[7, 25]","[[7], [25], [5, 6], [6, 15], [6, 27], [4, 5, 10], [5, 10, 44], [5, 22, 38], [6, 21, 32], [6, 21, 43], [15, 22, 38], [22, 27, 38]]"
"[7, 26]","[[6], [7], [26], [22, 38], [30, 34], [1, 30, 37], [2, 18, 30], [2, 24, 49], [2, 30, 49], [5, 18, 24], [5, 18, 30], [5, 24, 49], [5, 30, 49], [5, 38, 44], [10, 22, 24], [10, 22, 30], [10, 22, 45], [17, 34, 45], [18, 22, 24], [18, 22, 30], [18, 30, 31], [18, 30, 32], [18, 30, 37], [22, 24, 35], [22, 24, 39], [22, 24, 49], [22, 30, 35], [22, 30, 39], [22, 30, 49], [22, 35, 45], [22, 35, 48], [22, 39, 45], [22, 39, 48], [24, 31, 49], [24, 32, 49], [24, 34, 45], [24, 34, 49], [24, 37, 49], [30, 31, 49], [30, 32, 49], [30, 37, 49]]"
"[7, 27]","[[7], [27], [6, 15], [5, 15, 21], [5, 15, 22], [15, 21, 32], [15, 21, 43], [15, 22, 35], [15, 22, 38], [15, 22, 39]]"
"[7, 28]","[[7], [28], [4, 6], [6, 15], [6, 21], [6, 22], [6, 27], [6, 44], [22, 38], [22, 35, 48], [22, 39, 48]]"
"[7, 29]","[[7], [29], [6, 15], [6, 21], [6, 22], [6, 27], [22, 38], [0, 12, 28], [0, 14, 28], [4, 6, 10], [4, 6, 12], [4, 6, 14], [4, 6, 35], [4, 6, 39], [6, 10, 28], [6, 10, 44], [6, 12, 28], [6, 12, 44], [6, 14, 28], [6, 14, 44], [6, 28, 35], [6, 35, 44], [10, 28, 38], [10, 28, 48], [12, 28, 48], [14, 28, 38], [14, 28, 48], [22, 35, 48], [22, 39, 48]]"
"[7, 30]","[[6], [7], [30], [17, 45], [22, 38], [24, 45], [24, 49], [5, 18, 24], [5, 38, 44], [9, 23, 45], [9, 28, 45], [10, 22, 24], [13, 18, 24], [16, 23, 45], [16, 28, 45], [18, 22, 24], [18, 24, 25], [19, 24, 25], [22, 24, 35], [22, 24, 39], [22, 35, 45], [22, 35, 48], [22, 39, 45], [22, 39, 48], [23, 33, 45], [24, 25, 44], [25, 38, 44], [28, 33, 45]]"
"[7, 31]","[[7], [31], [6, 15], [6, 27], [3, 25, 32], [5, 6, 43], [5, 13, 43], [5, 25, 43], [6, 21, 43], [15, 22, 35], [15, 22, 38], [15, 22, 39], [22, 27, 35], [22, 27, 38], [22, 27, 39], [25, 32, 43]]"
"[7, 32]","[[7], [32], [6, 15], [6, 27], [5, 6, 43], [5, 10, 43], [5, 13, 43], [5, 25, 43], [5, 31, 43], [5, 35, 43], [5, 38, 43], [5, 39, 43], [6, 21, 43], [15, 22, 38], [22, 27, 38]]"
"[7, 33]","[[7], [33], [5, 6], [6, 9], [6, 15], [6, 16], [6, 19], [6, 21], [6, 25], [6, 27], [9, 24], [5, 22, 38], [9, 22, 38], [15, 22, 38], [16, 22, 38], [16, 23, 24], [16, 24, 28], [19, 22, 38], [21, 22, 38], [22, 25, 38], [22, 27, 38]]"
"[7, 34]","[[7], [34], [1, 37], [6, 15], [6, 27], [1, 2, 49], [1, 31, 49], [1, 32, 49], [2, 5, 6], [2, 6, 18], [2, 6, 21], [2, 6, 25], [2, 6, 49], [2, 24, 49], [2, 45, 49], [2, 47, 49], [5, 6, 31], [5, 6, 32], [5, 6, 37], [5, 6, 43], [6, 18, 31], [6, 18, 32], [6, 18, 37], [6, 18, 43], [6, 21, 31], [6, 21, 32], [6, 21, 37], [6, 21, 43], [6, 25, 31], [6, 25, 32], [6, 25, 37], [6, 25, 43], [6, 31, 49], [6, 32, 49], [6, 37, 49], [6, 43, 49], [15, 22, 35], [15, 22, 38], [15, 22, 39], [22, 27, 35], [22, 27, 38], [22, 27, 39], [24, 31, 49], [24, 32, 49], [24, 37, 49], [31, 45, 49], [31, 47, 49], [32, 45, 49], [32, 47, 49], [37, 45, 49], [37, 47, 49]]"
"[7, 35]","[[7], [35], [6, 15], [6, 21], [6, 27], [4, 10, 39], [5, 6, 22], [5, 22, 38], [15, 22, 38], [21, 22, 38], [22, 27, 38]]"
"[7, 36]","[[7], [36], [6, 15], [6, 21], [6, 27], [6, 38], [6, 39], [22, 38], [38, 48], [0, 14, 38], [4, 6, 22], [4, 10, 38], [4, 14, 38], [5, 6, 22], [6, 22, 35], [10, 28, 38], [10, 38, 44], [14, 28, 38], [14, 38, 44]]"
"[7, 37]","[[7], [37], [2, 49], [6, 15], [6, 27], [31, 49], [2, 5, 6], [2, 6, 18], [2, 6, 21], [2, 6, 25], [5, 6, 31], [5, 6, 32], [5, 6, 43], [5, 32, 49], [5, 43, 49], [6, 18, 31], [6, 18, 32], [6, 21, 31], [6, 21, 32], [6, 21, 43], [6, 25, 31], [6, 25, 32], [6, 32, 49], [13, 32, 49], [15, 22, 38], [15, 22, 49], [22, 27, 38], [22, 27, 49], [22, 32, 49], [25, 32, 49]]"
"[7, 38]","[[7], [38], [6, 15], [6, 27], [6, 39], [5, 6, 21], [5, 6, 22], [6, 21, 22], [6, 21, 32], [6, 21, 43], [6, 22, 35]]"
"[7, 39]","[[7], [39], [6, 15], [6, 27], [5, 6, 21], [5, 6, 22], [5, 22, 38], [6, 21, 22], [6, 21, 32], [6, 21, 43], [6, 22, 35], [15, 22, 38], [21, 22, 38], [22, 27, 38], [22, 35, 38]]"
"[7, 40]","[[7], [40], [1, 37], [6, 15], [6, 27], [6, 37], [6, 41], [34, 37], [34, 41], [1, 2, 49], [1, 31, 49], [1, 32, 49], [2, 5, 6], [2, 6, 18], [2, 6, 21], [2, 6, 25], [2, 6, 49], [2, 9, 49], [2, 10, 49], [2, 16, 49], [2, 19, 49], [2, 24, 49], [2, 33, 49], [2, 34, 49], [2, 35, 49], [2, 38, 49], [2, 39, 49], [2, 44, 49], [2, 45, 49], [2, 47, 49], [5, 6, 31], [5, 6, 32], [5, 6, 43], [6, 18, 31], [6, 18, 32], [6, 21, 31], [6, 21, 32], [6, 21, 43], [6, 25, 31], [6, 25, 32], [6, 31, 49], [6, 32, 49], [9, 31, 49], [9, 32, 49], [9, 37, 49], [10, 22, 37], [10, 22, 41], [10, 31, 49], [10, 32, 49], [10, 37, 49], [15, 22, 35], [15, 22, 38], [15, 22, 39], [16, 31, 49], [16, 32, 49], [16, 37, 49], [19, 25, 37], [19, 31, 49], [19, 32, 49], [19, 37, 49], [22, 27, 35], [22, 27, 38], [22, 27, 39], [22, 35, 37], [22, 35, 41], [22, 37, 38], [22, 37, 39], [22, 38, 41], [22, 39, 41], [24, 31, 49], [24, 32, 49], [24, 37, 49], [25, 31, 44], [25, 32, 44], [25, 37, 44], [31, 33, 49], [31, 34, 49], [31, 35, 49], [31, 38, 49], [31, 39, 49], [31, 44, 49], [31, 45, 49], [31, 47, 49], [32, 33, 49], [32, 34, 49], [32, 35, 49], [32, 38, 49], [32, 39, 49], [32, 44, 49], [32, 45, 49], [32, 47, 49], [33, 37, 49], [35, 37, 49], [37, 38, 49], [37, 39, 49], [37, 44, 49], [37, 45, 49], [37, 47, 49]]"
"[7, 41]","[[7], [41], [1, 37], [2, 49], [6, 15], [6, 27], [6, 37], [18, 37], [31, 49], [34, 37], [37, 49], [2, 5, 6], [2, 5, 18], [2, 6, 18], [2, 6, 21], [2, 6, 25], [2, 13, 18], [2, 18, 22], [5, 6, 31], [5, 6, 32], [5, 6, 43], [5, 18, 31], [5, 18, 32], [5, 18, 43], [5, 32, 49], [5, 43, 49], [6, 18, 31], [6, 18, 32], [6, 21, 31], [6, 21, 32], [6, 21, 43], [6, 25, 31], [6, 25, 32], [6, 32, 49], [10, 22, 37], [13, 18, 31], [13, 18, 32], [13, 32, 49], [15, 18, 22], [15, 22, 35], [15, 22, 38], [15, 22, 39], [15, 22, 49], [18, 22, 27], [18, 22, 31], [18, 22, 32], [18, 25, 31], [18, 25, 32], [19, 25, 37], [22, 27, 35], [22, 27, 38], [22, 27, 39], [22, 27, 49], [22, 32, 49], [22, 35, 37], [22, 37, 38], [22, 37, 39], [25, 32, 49], [25, 37, 44]]"
"[7, 42]","[[6], [7], [42], [22, 38], [0, 9, 28], [0, 16, 28], [9, 23, 46], [9, 28, 46], [16, 23, 46], [16, 28, 46], [19, 23, 46], [22, 35, 48], [22, 39, 48], [23, 24, 46], [23, 33, 46]]"
"[7, 43]","[[7], [43], [6, 15], [6, 27], [5, 15, 21], [5, 15, 22], [5, 21, 27], [5, 22, 27], [15, 21, 32], [15, 22, 35], [15, 22, 38], [15, 22, 39], [21, 27, 32], [22, 27, 35], [22, 27, 38], [22, 27, 39]]"
"[7, 44]","[[7], [44], [6, 15], [6, 21], [6, 27], [5, 6, 22], [5, 22, 38], [15, 22, 38], [21, 22, 38], [22, 27, 38]]"
"[7, 45]","[[6], [7], [45], [22, 38], [24, 49], [5, 18, 24], [5, 38, 44], [13, 18, 24], [18, 22, 24], [18, 24, 25], [19, 24, 25], [22, 24, 35], [22, 24, 39], [22, 35, 48], [22, 39, 48], [24, 25, 44], [25, 38, 44]]"
"[7, 46]","[[6], [7], [46], [22, 38], [0, 9, 28], [0, 16, 28], [0, 19, 28], [0, 28, 42], [22, 35, 48], [22, 39, 48]]"
"[7, 47]","[[6], [7], [47], [1, 45], [18, 45], [22, 38], [24, 49], [45, 49], [5, 18, 24], [5, 38, 44], [10, 22, 45], [13, 18, 24], [18, 22, 24], [18, 24, 25], [19, 24, 25], [19, 25, 45], [22, 24, 35], [22, 24, 39], [22, 35, 45], [22, 35, 48], [22, 39, 45], [22, 39, 48], [24, 25, 44], [25, 38, 44], [25, 44, 45]]"
"[7, 48]","[[7], [48], [6, 10], [6, 14], [6, 15], [6, 21], [6, 22], [6, 27], [22, 38], [0, 14, 38], [4, 6, 35], [4, 6, 39], [6, 35, 44], [10, 28, 38], [10, 38, 44], [14, 28, 38], [14, 38, 44]]"
"[7, 49]","[[7], [49], [5, 6], [6, 15], [6, 18], [6, 21], [6, 25], [6, 27], [4, 5, 10], [5, 10, 44], [5, 22, 38], [10, 18, 22], [15, 22, 38], [18, 22, 35], [18, 22, 38], [18, 22, 39], [21, 22, 38], [22, 25, 38], [22, 27, 38]]"
"[8, 9]","[[8], [9], [1, 25, 49], [2, 5, 13], [2, 11, 13], [2, 13, 16], [2, 13, 25], [2, 13, 32], [2, 25, 49], [5, 13, 37], [11, 13, 37], [13, 16, 24], [13, 16, 37], [13, 16, 45], [13, 25, 37], [13, 32, 37], [16, 19, 24], [16, 19, 45], [16, 23, 24], [16, 23, 33], [16, 23, 45], [16, 24, 25], [16, 24, 28], [16, 24, 44], [16, 25, 45], [16, 28, 45], [16, 44, 45], [18, 19, 24], [18, 19, 45], [18, 24, 25], [18, 25, 45], [24, 25, 49], [25, 33, 49], [25, 34, 49], [25, 37, 49], [25, 45, 49], [25, 47, 49]]"
"[8, 10]","[[8], [10], [2, 5, 13], [2, 11, 13], [2, 13, 31], [2, 13, 32], [5, 13, 18], [5, 13, 37], [5, 13, 49], [5, 18, 25], [5, 25, 49], [11, 13, 18], [11, 13, 37], [11, 13, 49], [11, 18, 25], [11, 25, 49], [13, 18, 31], [13, 18, 32], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [18, 25, 31], [18, 25, 32], [25, 31, 49], [25, 32, 49]]"
"[8, 11]","[[8], [11]]"
"[8, 12]","[[8], [12], [10, 28], [10, 29], [14, 28], [14, 29], [2, 5, 13], [2, 10, 13], [2, 11, 13], [2, 13, 14], [2, 13, 31], [2, 13, 32], [5, 13, 37], [5, 13, 49], [5, 25, 49], [10, 13, 37], [10, 13, 49], [10, 25, 49], [11, 13, 37], [11, 13, 49], [11, 25, 49], [13, 14, 37], [13, 14, 49], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [14, 25, 49], [25, 31, 49], [25, 32, 49], [25, 35, 49]]"
"[8, 13]","[[8], [13]]"
"[8, 14]","[[8], [14], [10, 12], [10, 28], [10, 29], [2, 5, 13], [2, 10, 13], [2, 11, 13], [2, 13, 31], [2, 13, 32], [5, 13, 37], [5, 13, 49], [5, 25, 49], [10, 13, 37], [10, 13, 49], [10, 25, 49], [11, 13, 37], [11, 13, 49], [11, 25, 49], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [25, 31, 49], [25, 32, 49], [25, 35, 49]]"
"[8, 15]","[[8], [15], [5, 27], [5, 43], [6, 27], [7, 27], [22, 27], [2, 11, 13], [3, 5, 31], [3, 5, 32], [3, 25, 31], [3, 25, 32], [5, 11, 31], [6, 21, 43], [7, 21, 43], [11, 25, 31], [13, 27, 32], [21, 22, 43], [25, 27, 32], [25, 32, 43]]"
"[8, 16]","[[8], [16], [1, 25, 49], [2, 5, 13], [2, 11, 13], [2, 13, 25], [2, 13, 32], [2, 25, 49], [5, 13, 37], [9, 18, 25], [9, 25, 49], [13, 25, 37], [13, 32, 37], [18, 24, 25], [18, 25, 45], [24, 25, 49], [25, 33, 49], [25, 34, 49], [25, 37, 49], [25, 45, 49], [25, 47, 49]]"
"[8, 17]","[[8], [17], [2, 13], [13, 37], [24, 30], [2, 24, 45], [2, 24, 49], [2, 25, 49], [13, 34, 49], [24, 26, 45], [24, 34, 45], [24, 34, 49], [24, 37, 45], [24, 37, 49], [25, 34, 49], [25, 37, 49]]"
"[8, 18]","[[8], [18], [25, 49], [2, 5, 13], [2, 11, 13], [2, 13, 25], [2, 13, 32], [5, 13, 37], [5, 13, 49], [13, 25, 37], [13, 32, 37], [13, 32, 49]]"
"[8, 19]","[[8], [19], [2, 5, 13], [2, 11, 13], [2, 13, 32], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [11, 25, 49], [13, 32, 37], [13, 32, 49], [25, 31, 49], [25, 32, 49], [25, 44, 49]]"
"[8, 20]","[[8], [20], [3, 43], [2, 11, 13], [3, 5, 31], [3, 5, 32], [3, 13, 31], [3, 13, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [5, 11, 31], [11, 13, 31], [11, 25, 31]]"
"[8, 21]","[[8], [21], [2, 11, 13], [3, 25, 31], [3, 25, 32], [4, 5, 43], [5, 13, 43], [5, 19, 43], [5, 22, 43], [5, 25, 43], [5, 43, 44], [11, 25, 31], [25, 32, 43]]"
"[8, 22]","[[8], [22], [2, 11, 13]]"
"[8, 23]","[[8], [23], [2, 13], [13, 37], [1, 13, 49], [1, 25, 49], [2, 25, 49], [9, 24, 28], [9, 28, 45], [13, 18, 24], [13, 18, 45], [13, 24, 49], [13, 34, 49], [13, 45, 49], [13, 47, 49], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 44, 45], [18, 24, 25], [18, 25, 45], [24, 25, 49], [25, 34, 49], [25, 37, 49], [25, 45, 49], [25, 47, 49]]"
"[8, 24]","[[8], [24], [2, 5, 13], [2, 9, 13], [2, 11, 13], [2, 13, 16], [2, 13, 19], [2, 13, 25], [2, 13, 31], [2, 13, 32], [2, 13, 33], [2, 25, 49], [5, 13, 37], [9, 13, 37], [9, 23, 45], [9, 28, 45], [11, 13, 37], [13, 16, 37], [13, 19, 37], [13, 25, 37], [13, 31, 37], [13, 32, 37], [13, 33, 37], [16, 19, 45], [16, 23, 45], [16, 28, 45], [16, 44, 45], [18, 19, 45], [18, 25, 45], [23, 33, 45], [25, 34, 49], [25, 37, 49], [25, 45, 49]]"
"[8, 25]","[[8], [25], [2, 5, 13], [2, 11, 13], [5, 13, 37], [5, 13, 49]]"
"[8, 26]","[[8], [26], [2, 13], [13, 37], [30, 34], [1, 30, 37], [2, 9, 49], [2, 16, 49], [2, 24, 49], [2, 25, 49], [2, 30, 49], [2, 33, 49], [9, 34, 45], [9, 34, 49], [9, 37, 49], [13, 34, 45], [13, 34, 49], [16, 34, 45], [16, 34, 49], [16, 37, 49], [17, 34, 45], [19, 34, 45], [24, 34, 45], [24, 34, 49], [24, 37, 49], [25, 34, 45], [25, 34, 49], [25, 37, 49], [30, 37, 49], [33, 34, 45], [33, 34, 49], [33, 37, 49]]"
"[8, 27]","[[8], [27], [5, 43], [2, 11, 13], [3, 5, 31], [3, 5, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [5, 11, 31], [6, 21, 43], [7, 21, 43], [11, 21, 43], [11, 25, 31], [15, 21, 43], [21, 22, 43], [21, 31, 43], [21, 32, 43], [25, 32, 43]]"
"[8, 28]","[[8], [28], [2, 5, 13], [2, 11, 13], [2, 13, 31], [2, 13, 32], [2, 13, 44], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [11, 13, 37], [11, 13, 49], [11, 25, 49], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [13, 37, 44], [13, 44, 49], [25, 31, 49], [25, 32, 49], [25, 44, 49]]"
"[8, 29]","[[8], [29], [2, 13], [10, 28], [13, 37], [13, 49], [14, 28], [25, 49], [0, 12, 28], [12, 13, 28], [12, 25, 28], [12, 28, 48], [13, 18, 24], [13, 18, 28], [13, 18, 45], [18, 24, 25], [18, 25, 28], [18, 25, 45], [19, 25, 28], [25, 28, 44]]"
"[8, 30]","[[8], [30], [2, 13], [13, 37], [2, 9, 49], [2, 16, 49], [2, 24, 49], [2, 25, 49], [9, 26, 45], [9, 34, 45], [9, 34, 49], [9, 37, 49], [13, 34, 49], [16, 26, 45], [16, 34, 45], [16, 34, 49], [16, 37, 49], [17, 26, 45], [17, 34, 45], [24, 26, 45], [24, 34, 45], [24, 34, 49], [24, 37, 49], [25, 34, 49], [25, 37, 49], [26, 33, 45], [33, 34, 45]]"
"[8, 31]","[[8], [31], [2, 11, 13]]"
"[8, 32]","[[8], [32], [2, 11, 13], [3, 5, 31], [3, 25, 31], [5, 11, 31], [11, 25, 31]]"
"[8, 33]","[[8], [33], [9, 24], [1, 25, 49], [2, 5, 13], [2, 9, 13], [2, 11, 13], [2, 13, 16], [2, 13, 25], [2, 13, 31], [2, 13, 32], [2, 25, 49], [5, 13, 37], [9, 13, 37], [9, 13, 45], [9, 19, 45], [9, 23, 45], [9, 25, 45], [9, 28, 45], [11, 13, 37], [13, 16, 24], [13, 16, 37], [13, 16, 45], [13, 25, 37], [13, 31, 37], [13, 32, 37], [16, 19, 24], [16, 19, 45], [16, 23, 24], [16, 23, 45], [16, 24, 25], [16, 24, 28], [16, 24, 44], [16, 25, 45], [16, 28, 45], [16, 44, 45], [18, 19, 24], [18, 19, 45], [18, 24, 25], [18, 25, 45], [24, 25, 49], [25, 34, 49], [25, 37, 49], [25, 45, 49], [25, 47, 49]]"
"[8, 34]","[[8], [34], [2, 13], [13, 37], [1, 2, 49], [1, 26, 37], [1, 30, 37], [1, 37, 45], [1, 37, 49], [2, 9, 49], [2, 16, 49], [2, 19, 49], [2, 24, 49], [2, 25, 49], [2, 33, 49], [2, 45, 49], [2, 47, 49], [9, 37, 49], [16, 37, 49], [19, 37, 49], [24, 37, 49], [25, 37, 49], [33, 37, 49], [37, 45, 49], [37, 47, 49]]"
"[8, 35]","[[8], [35], [2, 5, 13], [2, 11, 13], [2, 13, 32], [4, 5, 10], [4, 10, 22], [4, 10, 39], [5, 10, 19], [5, 10, 44], [5, 13, 18], [5, 13, 37], [5, 13, 49], [5, 18, 25], [5, 25, 44], [5, 25, 49], [13, 18, 32], [13, 32, 37], [13, 32, 49], [18, 25, 32], [25, 32, 44], [25, 32, 49]]"
"[8, 36]","[[8], [36], [14, 38], [38, 48], [2, 11, 13], [2, 13, 38], [6, 14, 39], [6, 39, 48], [10, 12, 38], [10, 13, 38], [10, 19, 38], [10, 25, 38], [10, 28, 38], [10, 29, 38], [10, 38, 44], [13, 18, 38], [13, 37, 38], [13, 38, 49], [14, 22, 35], [14, 22, 39], [18, 25, 38], [19, 25, 38], [22, 35, 48], [22, 39, 48], [25, 38, 44], [25, 38, 49]]"
"[8, 37]","[[8], [37], [2, 49], [2, 5, 13], [2, 11, 13], [2, 13, 18], [2, 13, 25], [2, 13, 32]]"
"[8, 38]","[[8], [38], [2, 11, 13], [6, 10, 39], [6, 13, 39], [6, 14, 39], [6, 25, 39], [6, 39, 48]]"
"[8, 39]","[[8], [39], [22, 35], [2, 11, 13], [3, 5, 35], [4, 10, 22], [5, 11, 35], [5, 21, 35], [5, 35, 43]]"
"[8, 40]","[[8], [40], [1, 37], [2, 13], [2, 49], [13, 37], [34, 37], [34, 41], [37, 49]]"
"[8, 41]","[[8], [41], [2, 49], [13, 37], [34, 37], [37, 49], [1, 26, 37], [1, 30, 37], [1, 37, 45], [2, 5, 13], [2, 11, 13], [2, 13, 18], [2, 13, 25], [2, 13, 31], [2, 13, 32]]"
"[8, 42]","[[8], [42], [2, 13], [13, 37], [1, 13, 49], [1, 25, 49], [2, 25, 49], [9, 24, 28], [9, 28, 45], [13, 18, 24], [13, 18, 45], [13, 24, 49], [13, 34, 49], [13, 45, 49], [13, 47, 49], [16, 19, 24], [16, 19, 45], [16, 24, 28], [16, 24, 44], [16, 28, 45], [16, 44, 45], [18, 19, 24], [18, 19, 45], [18, 24, 25], [18, 25, 45], [23, 24, 28], [23, 24, 46], [24, 25, 49], [25, 34, 49], [25, 37, 49], [25, 45, 49], [25, 47, 49]]"
"[8, 43]","[[8], [43], [2, 11, 13], [3, 5, 31], [3, 5, 32], [3, 21, 32], [3, 25, 31], [3, 25, 32], [5, 11, 31], [11, 25, 31]]"
"[8, 44]","[[8], [44], [2, 5, 13], [2, 11, 13], [2, 13, 31], [2, 13, 32], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [11, 13, 37], [11, 13, 49], [11, 25, 49], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [25, 31, 49], [25, 32, 49]]"
"[8, 45]","[[8], [45], [2, 5, 13], [2, 11, 13], [2, 13, 18], [2, 13, 25], [2, 13, 31], [2, 13, 32], [2, 13, 49], [2, 24, 49], [2, 25, 49], [5, 13, 37], [11, 13, 37], [13, 18, 37], [13, 25, 37], [13, 31, 37], [13, 32, 37], [13, 34, 49], [13, 37, 49], [24, 34, 49], [24, 37, 49], [25, 34, 49], [25, 37, 49]]"
"[8, 46]","[[8], [46], [2, 13], [13, 37], [13, 49], [25, 49], [0, 28, 42], [10, 28, 42], [13, 18, 24], [13, 18, 45], [13, 28, 42], [14, 28, 42], [18, 24, 25], [18, 25, 45], [25, 28, 42]]"
"[8, 47]","[[8], [47], [1, 45], [2, 13], [13, 37], [2, 9, 49], [2, 16, 49], [2, 24, 49], [2, 25, 49], [2, 45, 49], [9, 34, 49], [9, 37, 49], [13, 34, 49], [16, 34, 49], [16, 37, 49], [24, 34, 49], [24, 37, 49], [25, 34, 49], [25, 37, 49], [34, 45, 49], [37, 45, 49]]"
"[8, 48]","[[8], [48], [0, 14], [10, 28], [14, 28], [0, 10, 12], [0, 10, 29], [2, 5, 13], [2, 10, 13], [2, 11, 13], [2, 13, 14], [2, 13, 31], [2, 13, 32], [5, 13, 18], [5, 13, 37], [5, 13, 49], [5, 18, 25], [5, 25, 49], [10, 13, 18], [10, 13, 29], [10, 13, 37], [10, 13, 49], [10, 16, 19], [10, 16, 44], [10, 18, 19], [10, 18, 25], [10, 19, 29], [10, 25, 29], [10, 25, 49], [10, 29, 46], [11, 13, 18], [11, 13, 37], [11, 13, 49], [11, 18, 25], [11, 25, 49], [13, 14, 18], [13, 14, 29], [13, 14, 37], [13, 14, 49], [13, 18, 31], [13, 18, 32], [13, 31, 37], [13, 31, 49], [13, 32, 37], [13, 32, 49], [14, 16, 19], [14, 16, 44], [14, 18, 19], [14, 18, 25], [14, 19, 29], [14, 25, 29], [14, 25, 49], [14, 29, 46], [18, 25, 31], [18, 25, 32], [18, 25, 35], [25, 31, 49], [25, 32, 49], [25, 35, 49]]"
"[8, 49]","[[8], [49], [2, 5, 13], [2, 11, 13], [2, 13, 18], [2, 13, 25], [2, 13, 32], [5, 13, 37], [13, 18, 37], [13, 25, 37], [13, 32, 37]]"
"[9, 10]","[[9], [10], [14, 16, 44], [14, 25, 44], [16, 23, 24], [16, 23, 33]]"
"[9, 11]","[[9], [11], [16, 24], [16, 45], [16, 49], [2, 5, 13], [2, 13, 16], [2, 13, 32], [4, 25, 49], [5, 13, 37], [5, 13, 49], [5, 25, 49], [13, 16, 37], [13, 32, 37], [13, 32, 49], [16, 23, 33], [18, 19, 24], [18, 19, 45], [18, 19, 49], [19, 25, 49], [25, 31, 49], [25, 32, 49], [25, 44, 49]]"
"[9, 12]","[[9], [12], [14, 29], [0, 10, 28], [0, 10, 29], [0, 14, 28], [0, 16, 28], [10, 28, 42], [10, 28, 46], [10, 29, 46], [10, 29, 48], [14, 28, 42], [14, 28, 46], [16, 23, 24], [16, 23, 33], [16, 23, 42], [16, 23, 46], [16, 28, 42], [16, 28, 46]]"
"[9, 13]","[[9], [13], [25, 49], [16, 23, 24], [16, 23, 33], [16, 23, 45], [16, 23, 49], [16, 24, 28], [16, 28, 45], [16, 28, 49], [18, 24, 25], [18, 25, 45]]"
"[9, 14]","[[9], [14], [0, 10, 12], [0, 10, 28], [0, 10, 29], [0, 16, 28], [10, 12, 48], [10, 28, 42], [10, 28, 46], [10, 29, 46], [10, 29, 48], [16, 23, 24], [16, 23, 33], [16, 23, 42], [16, 23, 46], [16, 28, 42], [16, 28, 46]]"
